Entity,Code,Year,"Cigarette consumption per smoker per day (IHME, GHDx (2012))"
Madagascar,MDG,2011,5.5999999
Madagascar,MDG,2012,5.6999998
Malawi,MWI,1980,17.4
Malawi,MWI,1981,17.299999
Malawi,MWI,1982,17.1
Malawi,MWI,1983,16.9
Malawi,MWI,1984,16.6
Malawi,MWI,1985,16.200001
Malawi,MWI,1986,15.8
Malawi,MWI,1987,15.4
Malawi,MWI,1988,14.9
Malawi,MWI,1989,14.4
Malawi,MWI,1990,13.8
Malawi,MWI,1991,13.3
Malawi,MWI,1992,12.8
Malawi,MWI,1993,12.2
Malawi,MWI,1994,11.7
Malawi,MWI,1995,11.2
Malawi,MWI,1996,10.8
Malawi,MWI,1997,10.7
Malawi,MWI,1998,10.5
Malawi,MWI,1999,10.4
Malawi,MWI,2000,10.3
Malawi,MWI,2001,10.4
Malawi,MWI,2002,10.4
Malawi,MWI,2003,10.5
Malawi,MWI,2004,10.5
Malawi,MWI,2005,10.6
Malawi,MWI,2006,10.6
Malawi,MWI,2007,10.7
Malawi,MWI,2008,10.8
Malawi,MWI,2009,10.9
Malawi,MWI,2010,10.9
Malawi,MWI,2011,10.9
Malawi,MWI,2012,10.8
Malaysia,MYS,1980,24.299999
Malaysia,MYS,1981,23.6
Malaysia,MYS,1982,23
Malaysia,MYS,1983,22.5
Malaysia,MYS,1984,21.9
Malaysia,MYS,1985,21.4
Malaysia,MYS,1986,21.1
Malaysia,MYS,1987,20.700001
Malaysia,MYS,1988,20.299999
Malaysia,MYS,1989,19.9
Malaysia,MYS,1990,19.5
Malaysia,MYS,1991,19.1
Malaysia,MYS,1992,18.6
Malaysia,MYS,1993,18.1
Malaysia,MYS,1994,17.6
Malaysia,MYS,1995,17.1
Malaysia,MYS,1996,16.6
Malaysia,MYS,1997,16.200001
Malaysia,MYS,1998,16.1
Malaysia,MYS,1999,16
Malaysia,MYS,2000,15.8
Malaysia,MYS,2001,15.8
Malaysia,MYS,2002,15.9
Malaysia,MYS,2003,15.9
Malaysia,MYS,2004,16.1
Malaysia,MYS,2005,16.299999
Malaysia,MYS,2006,16.299999
Malaysia,MYS,2007,16.200001
Malaysia,MYS,2008,16.1
Malaysia,MYS,2009,16
Malaysia,MYS,2010,15.7
Malaysia,MYS,2011,15.4
Malaysia,MYS,2012,15.2
Maldives,MDV,1980,27.4
Maldives,MDV,1981,27.4
Maldives,MDV,1982,27.4
Maldives,MDV,1983,27.299999
Maldives,MDV,1984,27.200001
Maldives,MDV,1985,27.200001
Maldives,MDV,1986,27.1
Maldives,MDV,1987,27.1
Maldives,MDV,1988,27.1
Maldives,MDV,1989,27.200001
Maldives,MDV,1990,27.299999
Maldives,MDV,1991,27.5
Maldives,MDV,1992,27.799999
Maldives,MDV,1993,28.1
Maldives,MDV,1994,28.4
Maldives,MDV,1995,28.6
Maldives,MDV,1996,28.700001
Maldives,MDV,1997,28.700001
Maldives,MDV,1998,28.700001
Maldives,MDV,1999,28.6
Maldives,MDV,2000,28.4
Maldives,MDV,2001,28.200001
Maldives,MDV,2002,28
Maldives,MDV,2003,27.6
Maldives,MDV,2004,27.200001
Maldives,MDV,2005,26.700001
Maldives,MDV,2006,26.1
Maldives,MDV,2007,25.4
Maldives,MDV,2008,24.700001
Maldives,MDV,2009,24.1
Maldives,MDV,2010,23.6
Maldives,MDV,2011,23.200001
Maldives,MDV,2012,22.799999
Mali,MLI,1980,5.8000002
Mali,MLI,1981,5.8000002
Mali,MLI,1982,5.9000001
Mali,MLI,1983,5.9000001
Mali,MLI,1984,6
Mali,MLI,1985,6.0999999
Mali,MLI,1986,6.1999998
Mali,MLI,1987,6.3000002
Mali,MLI,1988,6.4000001
Mali,MLI,1989,6.5
Mali,MLI,1990,6.5999999
Mali,MLI,1991,6.6999998
Mali,MLI,1992,6.8000002
Mali,MLI,1993,6.8000002
Mali,MLI,1994,6.9000001
Mali,MLI,1995,7
Mali,MLI,1996,7.0999999
Mali,MLI,1997,7.1999998
Mali,MLI,1998,7.3000002
Mali,MLI,1999,7.4000001
Mali,MLI,2000,7.5
Mali,MLI,2001,7.5999999
Mali,MLI,2002,7.6999998
Mali,MLI,2003,7.8000002
Mali,MLI,2004,7.9000001
Mali,MLI,2005,8
Mali,MLI,2006,8.1000004
Mali,MLI,2007,8.3000002
Mali,MLI,2008,8.3999996
Mali,MLI,2009,8.5
Mali,MLI,2010,8.6000004
Mali,MLI,2011,8.6999998
Mali,MLI,2012,8.6999998
Malta,MLT,1980,36.299999
Malta,MLT,1981,36.200001
Malta,MLT,1982,36.200001
Malta,MLT,1983,36.299999
Malta,MLT,1984,36.400002
Malta,MLT,1985,36.599998
Malta,MLT,1986,36.900002
Malta,MLT,1987,37.099998
Malta,MLT,1988,37.299999
Malta,MLT,1989,37.5
Malta,MLT,1990,37.599998
Malta,MLT,1991,37.700001
Malta,MLT,1992,37.799999
Malta,MLT,1993,37.799999
Malta,MLT,1994,37.799999
Malta,MLT,1995,37.799999
Malta,MLT,1996,37.700001
Malta,MLT,1997,37.900002
Malta,MLT,1998,38
Malta,MLT,1999,38.099998
Malta,MLT,2000,38.200001
Malta,MLT,2001,38.400002
Malta,MLT,2002,38.599998
Malta,MLT,2003,39.200001
Malta,MLT,2004,39.799999
Malta,MLT,2005,40.400002
Malta,MLT,2006,40.900002
Malta,MLT,2007,41.299999
Malta,MLT,2008,41.400002
Malta,MLT,2009,41.099998
Malta,MLT,2010,40.900002
Malta,MLT,2011,40.599998
Malta,MLT,2012,40.299999
Marshall Islands,MHL,1980,22.1
Marshall Islands,MHL,1981,22.1
Marshall Islands,MHL,1982,22.1
Marshall Islands,MHL,1983,22
Marshall Islands,MHL,1984,21.9
Marshall Islands,MHL,1985,21.9
Marshall Islands,MHL,1986,21.6
Marshall Islands,MHL,1987,21.299999
Marshall Islands,MHL,1988,21
Marshall Islands,MHL,1989,20.700001
Marshall Islands,MHL,1990,20.5
Marshall Islands,MHL,1991,20.299999
Marshall Islands,MHL,1992,20.1
Marshall Islands,MHL,1993,19.9
Marshall Islands,MHL,1994,19.6
Marshall Islands,MHL,1995,19.299999
Marshall Islands,MHL,1996,19.1
Marshall Islands,MHL,1997,19.200001
Marshall Islands,MHL,1998,19.200001
Marshall Islands,MHL,1999,19.299999
Marshall Islands,MHL,2000,19.4
Marshall Islands,MHL,2001,19.4
Marshall Islands,MHL,2002,19.5
Marshall Islands,MHL,2003,19.6
Marshall Islands,MHL,2004,19.700001
Marshall Islands,MHL,2005,19.799999
Marshall Islands,MHL,2006,19.799999
Marshall Islands,MHL,2007,19.9
Marshall Islands,MHL,2008,20
Marshall Islands,MHL,2009,20.1
Marshall Islands,MHL,2010,20.200001
Marshall Islands,MHL,2011,20.200001
Marshall Islands,MHL,2012,20.1
Mauritania,MRT,1980,14
Mauritania,MRT,1981,14
Mauritania,MRT,1982,14.1
Mauritania,MRT,1983,14.2
Mauritania,MRT,1984,14.6
Mauritania,MRT,1985,15
Mauritania,MRT,1986,15.4
Mauritania,MRT,1987,15.9
Mauritania,MRT,1988,16.5
Mauritania,MRT,1989,17.1
Mauritania,MRT,1990,17.9
Mauritania,MRT,1991,18.799999
Mauritania,MRT,1992,19.700001
Mauritania,MRT,1993,20.700001
Mauritania,MRT,1994,21.9
Mauritania,MRT,1995,23.1
Mauritania,MRT,1996,24.200001
Mauritania,MRT,1997,25.6
Mauritania,MRT,1998,27
Mauritania,MRT,1999,28.4
Mauritania,MRT,2000,29.700001
Mauritania,MRT,2001,31.200001
Mauritania,MRT,2002,32.700001
Mauritania,MRT,2003,34.099998
Mauritania,MRT,2004,35.700001
Mauritania,MRT,2005,37.200001
Mauritania,MRT,2006,38.099998
Mauritania,MRT,2007,38.900002
Mauritania,MRT,2008,39.599998
Mauritania,MRT,2009,40.400002
Mauritania,MRT,2010,41
Mauritania,MRT,2011,41.5
Mauritania,MRT,2012,41.799999
Mauritius,MUS,1980,23.6
Mauritius,MUS,1981,23.299999
Mauritius,MUS,1982,23
Mauritius,MUS,1983,22.799999
Mauritius,MUS,1984,22.5
Mauritius,MUS,1985,22.200001
Mauritius,MUS,1986,21.9
Mauritius,MUS,1987,21.5
Mauritius,MUS,1988,21.1
Mauritius,MUS,1989,20.700001
Mauritius,MUS,1990,20.299999
Mauritius,MUS,1991,19.9
Mauritius,MUS,1992,19.6
Mauritius,MUS,1993,19.4
Mauritius,MUS,1994,19.4
Mauritius,MUS,1995,19.4
Mauritius,MUS,1996,19.5
Mauritius,MUS,1997,19.799999
Mauritius,MUS,1998,20.1
Mauritius,MUS,1999,20.799999
Mauritius,MUS,2000,21.5
Mauritius,MUS,2001,22.299999
Mauritius,MUS,2002,23
Mauritius,MUS,2003,23.6
Mauritius,MUS,2004,23.9
Mauritius,MUS,2005,24.1
Mauritius,MUS,2006,24.200001
Mauritius,MUS,2007,24.299999
Mauritius,MUS,2008,24.5
Mauritius,MUS,2009,24.6
Mauritius,MUS,2010,24.700001
Mauritius,MUS,2011,24.799999
Mauritius,MUS,2012,25
Mexico,MEX,1980,15.6
Mexico,MEX,1981,14
Mexico,MEX,1982,12.8
Mexico,MEX,1983,12.2
Mexico,MEX,1984,11.6
Mexico,MEX,1985,11.1
Mexico,MEX,1986,10.9
Mexico,MEX,1987,10.7
Mexico,MEX,1988,10.6
Mexico,MEX,1989,10.6
Mexico,MEX,1990,10.5
Mexico,MEX,1991,10.4
Mexico,MEX,1992,10.2
Mexico,MEX,1993,10.1
Mexico,MEX,1994,10.3
Mexico,MEX,1995,11
Mexico,MEX,1996,11.7
Mexico,MEX,1997,12.5
Mexico,MEX,1998,13.1
Mexico,MEX,1999,13.7
Mexico,MEX,2000,13.9
Mexico,MEX,2001,14.2
Mexico,MEX,2002,14.4
Mexico,MEX,2003,14.7
Mexico,MEX,2004,14.6
Mexico,MEX,2005,14.4
Mexico,MEX,2006,14.3
Mexico,MEX,2007,14.1
Mexico,MEX,2008,13.9
Mexico,MEX,2009,14
Mexico,MEX,2010,13.4
Mexico,MEX,2011,12.6
Mexico,MEX,2012,11.8
Moldova,MDA,1980,29.9
Moldova,MDA,1981,29.4
Moldova,MDA,1982,29.1
Moldova,MDA,1983,28.9
Moldova,MDA,1984,28.799999
Moldova,MDA,1985,28.700001
Moldova,MDA,1986,28.700001
Moldova,MDA,1987,28.700001
Moldova,MDA,1988,28.799999
Moldova,MDA,1989,29
Moldova,MDA,1990,29.1
Moldova,MDA,1991,28.799999
Moldova,MDA,1992,27.799999
Moldova,MDA,1993,26.9
Moldova,MDA,1994,25.5
Moldova,MDA,1995,24.200001
Moldova,MDA,1996,22.9
Moldova,MDA,1997,22.299999
Moldova,MDA,1998,21.700001
Moldova,MDA,1999,21.1
Moldova,MDA,2000,20.799999
Moldova,MDA,2001,20.9
Moldova,MDA,2002,21.4
Moldova,MDA,2003,22.299999
Moldova,MDA,2004,23.5
Moldova,MDA,2005,24.9
Moldova,MDA,2006,26.9
Moldova,MDA,2007,29
Moldova,MDA,2008,31.200001
Moldova,MDA,2009,32.900002
Moldova,MDA,2010,34.599998
Moldova,MDA,2011,35.599998
Moldova,MDA,2012,36.299999
Mongolia,MNG,1980,12.4
Mongolia,MNG,1981,12.6
Mongolia,MNG,1982,12.8
Mongolia,MNG,1983,13
Mongolia,MNG,1984,13.2
Mongolia,MNG,1985,13.3
Mongolia,MNG,1986,13.4
Mongolia,MNG,1987,13.4
Mongolia,MNG,1988,13.4
Mongolia,MNG,1989,13.5
Mongolia,MNG,1990,13.4
Mongolia,MNG,1991,13.2
Mongolia,MNG,1992,12.9
Mongolia,MNG,1993,12.6
Mongolia,MNG,1994,12.3
Mongolia,MNG,1995,12.1
Mongolia,MNG,1996,12
Mongolia,MNG,1997,11.9
Mongolia,MNG,1998,11.8
Mongolia,MNG,1999,11.8
Mongolia,MNG,2000,11.8
Mongolia,MNG,2001,11.8
Mongolia,MNG,2002,11.9
Mongolia,MNG,2003,11.9
Mongolia,MNG,2004,12
Mongolia,MNG,2005,12.2
Mongolia,MNG,2006,12.4
Mongolia,MNG,2007,12.7
Mongolia,MNG,2008,13
Mongolia,MNG,2009,13.1
Mongolia,MNG,2010,13.3
Mongolia,MNG,2011,13.6
Mongolia,MNG,2012,13.9
Montenegro,MNE,1980,21.6
Montenegro,MNE,1981,21.6
Montenegro,MNE,1982,21.5
Montenegro,MNE,1983,21.4
Montenegro,MNE,1984,21.299999
Montenegro,MNE,1985,21.299999
Montenegro,MNE,1986,21.4
Montenegro,MNE,1987,21.5
Montenegro,MNE,1988,21.6
Montenegro,MNE,1989,21.799999
Montenegro,MNE,1990,21.9
Montenegro,MNE,1991,22.200001
Montenegro,MNE,1992,22.6
Montenegro,MNE,1993,23.200001
Montenegro,MNE,1994,23.9
Montenegro,MNE,1995,24.5
Montenegro,MNE,1996,24.9
Montenegro,MNE,1997,25.200001
Montenegro,MNE,1998,25.299999
Montenegro,MNE,1999,25.4
Montenegro,MNE,2000,25.4
Montenegro,MNE,2001,25.299999
Montenegro,MNE,2002,25.200001
Montenegro,MNE,2003,25
Montenegro,MNE,2004,24.799999
Montenegro,MNE,2005,24.700001
Montenegro,MNE,2006,24.5
Montenegro,MNE,2007,24.299999
Montenegro,MNE,2008,24.1
Montenegro,MNE,2009,24
Montenegro,MNE,2010,23.9
Montenegro,MNE,2011,23.700001
Montenegro,MNE,2012,23.6
Morocco,MAR,1980,22.9
Morocco,MAR,1981,22.5
Morocco,MAR,1982,22
Morocco,MAR,1983,21.700001
Morocco,MAR,1984,21.299999
Morocco,MAR,1985,20.9
Morocco,MAR,1986,20.4
Morocco,MAR,1987,20.200001
Morocco,MAR,1988,19.700001
Morocco,MAR,1989,19.200001
Morocco,MAR,1990,18.799999
Morocco,MAR,1991,18.299999
Morocco,MAR,1992,18
Morocco,MAR,1993,17.9
Morocco,MAR,1994,17.6
Morocco,MAR,1995,17.6
Morocco,MAR,1996,17.4
Morocco,MAR,1997,17.299999
Morocco,MAR,1998,17.1
Morocco,MAR,1999,17
Morocco,MAR,2000,16.9
Morocco,MAR,2001,16.799999
Morocco,MAR,2002,16.6
Morocco,MAR,2003,16.4
Morocco,MAR,2004,16.200001
Morocco,MAR,2005,15.9
Morocco,MAR,2006,15.6
Morocco,MAR,2007,15.4
Morocco,MAR,2008,15.1
Morocco,MAR,2009,14.8
Morocco,MAR,2010,14.6
Morocco,MAR,2011,14.3
Morocco,MAR,2012,14
Mozambique,MOZ,1980,4.3000002
Mozambique,MOZ,1981,4.3000002
Mozambique,MOZ,1982,4.1999998
Mozambique,MOZ,1983,4
Mozambique,MOZ,1984,3.8
Mozambique,MOZ,1985,3.5999999
Mozambique,MOZ,1986,3.4000001
Mozambique,MOZ,1987,3.4000001
Mozambique,MOZ,1988,3.4000001
Mozambique,MOZ,1989,3.5
Mozambique,MOZ,1990,3.5999999
Mozambique,MOZ,1991,3.5999999
Mozambique,MOZ,1992,3.5999999
Mozambique,MOZ,1993,3.5
Mozambique,MOZ,1994,3.5
Mozambique,MOZ,1995,3.5
Mozambique,MOZ,1996,3.5
Mozambique,MOZ,1997,3.5
Mozambique,MOZ,1998,3.5999999
Mozambique,MOZ,1999,3.7
Mozambique,MOZ,2000,3.8
Mozambique,MOZ,2001,3.9000001
Mozambique,MOZ,2002,4
Mozambique,MOZ,2003,4.0999999
Mozambique,MOZ,2004,4.1999998
Mozambique,MOZ,2005,4.3000002
Mozambique,MOZ,2006,4.4000001
Mozambique,MOZ,2007,4.5
Mozambique,MOZ,2008,4.6999998
Mozambique,MOZ,2009,4.9000001
Mozambique,MOZ,2010,5
Mozambique,MOZ,2011,5.1999998
Mozambique,MOZ,2012,5.4000001
Myanmar,MMR,1980,27.6
Myanmar,MMR,1981,27.6
Myanmar,MMR,1982,27.5
Myanmar,MMR,1983,27.299999
Myanmar,MMR,1984,27.200001
Myanmar,MMR,1985,27
Myanmar,MMR,1986,26.9
Myanmar,MMR,1987,26.9
Myanmar,MMR,1988,27.200001
Myanmar,MMR,1989,27.4
Myanmar,MMR,1990,27.5
Myanmar,MMR,1991,27.6
Myanmar,MMR,1992,27.6
Myanmar,MMR,1993,27.4
Myanmar,MMR,1994,27
Myanmar,MMR,1995,26.5
Myanmar,MMR,1996,25.9
Myanmar,MMR,1997,25.1
Myanmar,MMR,1998,24.299999
Myanmar,MMR,1999,23.4
Myanmar,MMR,2000,22.4
Myanmar,MMR,2001,21.200001
Myanmar,MMR,2002,19.9
Myanmar,MMR,2003,18.6
Myanmar,MMR,2004,17.4
Myanmar,MMR,2005,16.200001
Myanmar,MMR,2006,15.1
Myanmar,MMR,2007,14
Myanmar,MMR,2008,13
Myanmar,MMR,2009,12.2
Myanmar,MMR,2010,11.4
Myanmar,MMR,2011,10.7
Myanmar,MMR,2012,10
Namibia,NAM,1980,6.4000001
Namibia,NAM,1981,6.5
Namibia,NAM,1982,6.5
Namibia,NAM,1983,6.6999998
Namibia,NAM,1984,6.8000002
Namibia,NAM,1985,6.9000001
Namibia,NAM,1986,7
Namibia,NAM,1987,7
Namibia,NAM,1988,7
Namibia,NAM,1989,7
Namibia,NAM,1990,7
Namibia,NAM,1991,7
Namibia,NAM,1992,6.9000001
Namibia,NAM,1993,6.8000002
Namibia,NAM,1994,6.8000002
Namibia,NAM,1995,6.6999998
Namibia,NAM,1996,6.5999999
Namibia,NAM,1997,6.5999999
Namibia,NAM,1998,6.5999999
Namibia,NAM,1999,6.5999999
Namibia,NAM,2000,6.5999999
Namibia,NAM,2001,6.8000002
Namibia,NAM,2002,7
Namibia,NAM,2003,7.0999999
Namibia,NAM,2004,7.0999999
Namibia,NAM,2005,7
Namibia,NAM,2006,6.9000001
Namibia,NAM,2007,6.6999998
Namibia,NAM,2008,6.5
Namibia,NAM,2009,6.3000002
Namibia,NAM,2010,6.0999999
Namibia,NAM,2011,5.9000001
Namibia,NAM,2012,5.5999999
Nepal,NPL,1980,6.4000001
Nepal,NPL,1981,6.5
Nepal,NPL,1982,6.5999999
Nepal,NPL,1983,6.6999998
Nepal,NPL,1984,6.8000002
Nepal,NPL,1985,6.9000001
Nepal,NPL,1986,6.9000001
Nepal,NPL,1987,6.9000001
Nepal,NPL,1988,6.9000001
Nepal,NPL,1989,6.8000002
Nepal,NPL,1990,6.6999998
Nepal,NPL,1991,6.5999999
Nepal,NPL,1992,6.4000001
Nepal,NPL,1993,6.3000002
Nepal,NPL,1994,6.0999999
Nepal,NPL,1995,5.9000001
Nepal,NPL,1996,5.8000002
Nepal,NPL,1997,5.6999998
Nepal,NPL,1998,5.5999999
Nepal,NPL,1999,5.5999999
Nepal,NPL,2000,5.5
Nepal,NPL,2001,5.4000001
Nepal,NPL,2002,5.5
Nepal,NPL,2003,5.5999999
Nepal,NPL,2004,5.6999998
Nepal,NPL,2005,5.8000002
Nepal,NPL,2006,5.9000001
Nepal,NPL,2007,6
Nepal,NPL,2008,6
Nepal,NPL,2009,5.9000001
Nepal,NPL,2010,5.8000002
Nepal,NPL,2011,5.6999998
Nepal,NPL,2012,5.5
Netherlands,NLD,1980,11.2
Netherlands,NLD,1981,11
Netherlands,NLD,1982,10.9
Netherlands,NLD,1983,10.9
Netherlands,NLD,1984,10.9
Netherlands,NLD,1985,10.9
Netherlands,NLD,1986,10.9
Netherlands,NLD,1987,11
Netherlands,NLD,1988,11.2
Netherlands,NLD,1989,11.3
Netherlands,NLD,1990,11.4
Netherlands,NLD,1991,11.6
Netherlands,NLD,1992,11.9
Netherlands,NLD,1993,12.2
Netherlands,NLD,1994,12.5
Netherlands,NLD,1995,12.8
Netherlands,NLD,1996,13.1
Netherlands,NLD,1997,13.3
Netherlands,NLD,1998,13.4
Netherlands,NLD,1999,13.5
Netherlands,NLD,2000,13.6
Netherlands,NLD,2001,13.7
Netherlands,NLD,2002,13.9
Netherlands,NLD,2003,14.2
Netherlands,NLD,2004,14.4
Netherlands,NLD,2005,14.5
Netherlands,NLD,2006,14.5
Netherlands,NLD,2007,14.5
Netherlands,NLD,2008,14.4
Netherlands,NLD,2009,14.4
Netherlands,NLD,2010,14.1
Netherlands,NLD,2011,13.8
Netherlands,NLD,2012,13.4
New Zealand,NZL,1980,19.5
New Zealand,NZL,1981,19.4
New Zealand,NZL,1982,19.4
New Zealand,NZL,1983,19.4
New Zealand,NZL,1984,19.4
New Zealand,NZL,1985,19.4
New Zealand,NZL,1986,19.5
New Zealand,NZL,1987,19.6
New Zealand,NZL,1988,19.700001
New Zealand,NZL,1989,19.799999
New Zealand,NZL,1990,20
New Zealand,NZL,1991,20.200001
New Zealand,NZL,1992,20.4
New Zealand,NZL,1993,20.4
New Zealand,NZL,1994,20.299999
New Zealand,NZL,1995,20.1
New Zealand,NZL,1996,19.9
New Zealand,NZL,1997,19.6
New Zealand,NZL,1998,19.4
New Zealand,NZL,1999,19
New Zealand,NZL,2000,18.700001
New Zealand,NZL,2001,18.4
New Zealand,NZL,2002,18.1
New Zealand,NZL,2003,17.9
New Zealand,NZL,2004,18
New Zealand,NZL,2005,18.299999
New Zealand,NZL,2006,18.799999
New Zealand,NZL,2007,19.4
New Zealand,NZL,2008,19.799999
New Zealand,NZL,2009,20.1
New Zealand,NZL,2010,20.299999
New Zealand,NZL,2011,20.299999
New Zealand,NZL,2012,20.1
Nicaragua,NIC,1980,27
Nicaragua,NIC,1981,25.799999
Nicaragua,NIC,1982,24.6
Nicaragua,NIC,1983,23.700001
Nicaragua,NIC,1984,22.799999
Nicaragua,NIC,1985,21.799999
Nicaragua,NIC,1986,20.799999
Nicaragua,NIC,1987,20
Nicaragua,NIC,1988,18.700001
Nicaragua,NIC,1989,17.4
Nicaragua,NIC,1990,16.1
Nicaragua,NIC,1991,14.8
Nicaragua,NIC,1992,13.7
Nicaragua,NIC,1993,12.6
Nicaragua,NIC,1994,11.9
Nicaragua,NIC,1995,11.4
Nicaragua,NIC,1996,11.2
Nicaragua,NIC,1997,11.2
Nicaragua,NIC,1998,11.4
Nicaragua,NIC,1999,11.8
Nicaragua,NIC,2000,12.2
Nicaragua,NIC,2001,12.6
Nicaragua,NIC,2002,12.9
Nicaragua,NIC,2003,13.2
Nicaragua,NIC,2004,13.6
Nicaragua,NIC,2005,13.9
Nicaragua,NIC,2006,14.3
Nicaragua,NIC,2007,14.8
Nicaragua,NIC,2008,15.2
Nicaragua,NIC,2009,15.3
Nicaragua,NIC,2010,15.5
Nicaragua,NIC,2011,15.8
Nicaragua,NIC,2012,16.200001
Niger,NER,1980,6.3000002
Niger,NER,1981,6.5
Niger,NER,1982,6.6999998
Niger,NER,1983,7
Niger,NER,1984,7.4000001
Niger,NER,1985,7.8000002
Niger,NER,1986,8.1000004
Niger,NER,1987,8.3999996
Niger,NER,1988,8.6000004
Niger,NER,1989,8.8999996
Niger,NER,1990,9.1000004
Niger,NER,1991,9.3000002
Niger,NER,1992,9.5
Niger,NER,1993,9.6999998
Niger,NER,1994,9.8000002
Niger,NER,1995,9.8999996
Niger,NER,1996,9.8999996
Niger,NER,1997,9.8999996
Niger,NER,1998,9.8000002
Niger,NER,1999,9.6999998
Niger,NER,2000,9.6000004
Niger,NER,2001,9.5
Niger,NER,2002,9.3999996
Niger,NER,2003,9.3000002
Niger,NER,2004,9.3000002
Niger,NER,2005,9.1999998
Niger,NER,2006,9.1000004
Niger,NER,2007,9.1000004
Niger,NER,2008,8.8999996
Niger,NER,2009,8.6999998
Niger,NER,2010,8.3999996
Niger,NER,2011,8.1999998
Niger,NER,2012,7.9000001
Nigeria,NGA,1980,7.6999998
Nigeria,NGA,1981,7.5
Nigeria,NGA,1982,7.4000001
Nigeria,NGA,1983,7.4000001
Nigeria,NGA,1984,7.3000002
Nigeria,NGA,1985,7.1999998
Nigeria,NGA,1986,7.1999998
Nigeria,NGA,1987,7.1999998
Nigeria,NGA,1988,7.0999999
Nigeria,NGA,1989,7.0999999
Nigeria,NGA,1990,7.0999999
Nigeria,NGA,1991,7.0999999
Nigeria,NGA,1992,7.3000002
Nigeria,NGA,1993,7.5
Nigeria,NGA,1994,7.8000002
Nigeria,NGA,1995,8.3000002
Nigeria,NGA,1996,8.8999996
Nigeria,NGA,1997,9.8000002
Nigeria,NGA,1998,10.7
Nigeria,NGA,1999,11.4
Nigeria,NGA,2000,12
Nigeria,NGA,2001,12.5
Nigeria,NGA,2002,12.9
Nigeria,NGA,2003,13.2
Nigeria,NGA,2004,13.6
Nigeria,NGA,2005,13.9
Nigeria,NGA,2006,14.2
Nigeria,NGA,2007,14.4
Nigeria,NGA,2008,14.5
Nigeria,NGA,2009,14.6
Nigeria,NGA,2010,14.7
Nigeria,NGA,2011,14.8
Nigeria,NGA,2012,14.7
North Korea,PRK,1980,18
North Korea,PRK,1981,17.9
North Korea,PRK,1982,17.700001
North Korea,PRK,1983,17.6
North Korea,PRK,1984,17.299999
North Korea,PRK,1985,17.1
North Korea,PRK,1986,16.799999
North Korea,PRK,1987,16.4
North Korea,PRK,1988,16
North Korea,PRK,1989,15.7
North Korea,PRK,1990,15.4
North Korea,PRK,1991,15.1
North Korea,PRK,1992,14.9
North Korea,PRK,1993,14.7
North Korea,PRK,1994,14.5
North Korea,PRK,1995,14.4
North Korea,PRK,1996,14.3
North Korea,PRK,1997,14.2
North Korea,PRK,1998,14.2
North Korea,PRK,1999,14.2
North Korea,PRK,2000,14.2
North Korea,PRK,2001,14.2
North Korea,PRK,2002,14.2
North Korea,PRK,2003,14.2
North Korea,PRK,2004,14.2
North Korea,PRK,2005,14.3
North Korea,PRK,2006,14.4
North Korea,PRK,2007,14.5
North Korea,PRK,2008,14.6
North Korea,PRK,2009,14.7
North Korea,PRK,2010,14.8
North Korea,PRK,2011,14.8
North Korea,PRK,2012,14.9
North Macedonia,MKD,1980,22.9
North Macedonia,MKD,1981,22.700001
North Macedonia,MKD,1982,22.5
North Macedonia,MKD,1983,22.299999
North Macedonia,MKD,1984,22.1
North Macedonia,MKD,1985,22.1
North Macedonia,MKD,1986,22.1
North Macedonia,MKD,1987,22.1
North Macedonia,MKD,1988,22.200001
North Macedonia,MKD,1989,22.299999
North Macedonia,MKD,1990,22.4
North Macedonia,MKD,1991,22.5
North Macedonia,MKD,1992,22.6
North Macedonia,MKD,1993,22.6
North Macedonia,MKD,1994,22.700001
North Macedonia,MKD,1995,22.6
North Macedonia,MKD,1996,22.6
North Macedonia,MKD,1997,22.200001
North Macedonia,MKD,1998,22
North Macedonia,MKD,1999,21.799999
North Macedonia,MKD,2000,21.5
North Macedonia,MKD,2001,21.299999
North Macedonia,MKD,2002,21
North Macedonia,MKD,2003,20.799999
North Macedonia,MKD,2004,20.6
North Macedonia,MKD,2005,20.299999
North Macedonia,MKD,2006,20.1
North Macedonia,MKD,2007,19.9
North Macedonia,MKD,2008,19.6
North Macedonia,MKD,2009,19.4
North Macedonia,MKD,2010,19.200001
North Macedonia,MKD,2011,19
North Macedonia,MKD,2012,18.799999
Norway,NOR,1980,4.8000002
Norway,NOR,1981,4.8000002
Norway,NOR,1982,4.9000001
Norway,NOR,1983,4.9000001
Norway,NOR,1984,5
Norway,NOR,1985,5
Norway,NOR,1986,5.0999999
Norway,NOR,1987,5.1999998
Norway,NOR,1988,5.3000002
Norway,NOR,1989,5.4000001
Norway,NOR,1990,5.5
Norway,NOR,1991,5.5999999
Norway,NOR,1992,5.8000002
Norway,NOR,1993,5.9000001
Norway,NOR,1994,6.0999999
Norway,NOR,1995,6.3000002
Norway,NOR,1996,6.5
Norway,NOR,1997,6.6999998
Norway,NOR,1998,6.9000001
Norway,NOR,1999,7.0999999
Norway,NOR,2000,7.4000001
Norway,NOR,2001,7.6999998
Norway,NOR,2002,8
Norway,NOR,2003,8.3999996
Norway,NOR,2004,8.6999998
Norway,NOR,2005,9.1000004
Norway,NOR,2006,9.6000004
Norway,NOR,2007,10
